2020-03-20,179.10000610351562,164.64999389648438,167.0,175.75,7442999.0,"175.75
"
2020-03-19,1253.5999755859375,1001.0,1095.050048828125,1210.8499755859375,9917249.0,"1210.8499755859375
"
2020-03-20,1283.5999755859375,1146.5,1217.0,1262.3499755859375,10378049.0,"1262.3499755859375
"
2020-03-19,884.0,837.7000122070312,873.9000244140625,843.0999755859375,7251950.0,"843.0999755859375
"
2020-03-20,877.7999877929688,831.2999877929688,849.0,864.7000122070312,6128834.0,"864.7000122070312
"
2020-03-19,331.79998779296875,302.0,331.75,314.20001220703125,10486153.0,"314.20001220703125
"
2020-03-20,328.20001220703125,308.25,316.0,322.6000061035156,8818522.0,"322.6000061035156
"
2020-03-19,5096.60009765625,4652.5498046875,4870.0,4819.5498046875,2554559.0,"4819.5498046875
"
2020-03-20,5225.0,4812.60009765625,4869.0,5079.2001953125,1614213.0,"5079.2001953125
"
2020-03-19,84.94999694824219,75.05000305175781,78.55000305175781,78.3499984741211,33846928.0,"78.3499984741211
"
2020-03-20,82.3499984741211,76.3499984741211,78.5,81.25,58496884.0,"81.25
"
2020-03-19,13448.400390625,12577.0,13000.5,13120.2998046875,214710.0,"13120.2998046875
"
2020-03-20,14433.099609375,13150.0,13198.0,14145.5,204921.0,"14145.5
"
2020-03-19,64.0,58.099998474121094,62.150001525878906,61.04999923706055,61258526.0,"61.04999923706055
"
2020-03-20,74.4000015258789,62.75,63.04999923706055,72.3499984741211,128696028.0,"72.3499984741211
"
2020-03-19,151.89999389648438,140.10000610351562,145.39999389648438,147.14999389648438,24772386.0,"147.14999389648438
"
2020-03-20,161.85000610351562,148.25,148.25,157.25,73960336.0,"157.25
"
2020-03-19,967.0,892.2000122070312,920.0999755859375,917.7000122070312,28071848.0,"917.7000122070312
"
2020-03-20,1034.9000244140625,930.0,939.5,1017.9500122070312,28941912.0,"1017.9500122070312
"
2020-03-19,219.75,198.14999389648438,202.9499969482422,203.64999389648438,93533467.0,"203.64999389648438
"
2020-03-20,215.6999969482422,200.0,205.5500030517578,209.85000610351562,77369934.0,"209.85000610351562
"
2020-03-19,374.45001220703125,347.6499938964844,351.70001220703125,360.3999938964844,8728092.0,"360.3999938964844
"
2020-03-20,379.5,362.20001220703125,365.20001220703125,365.25,10628334.0,"365.25
"
2020-03-19,1685.449951171875,1546.75,1559.699951171875,1636.3499755859375,5135111.0,"1636.3499755859375
"
2020-03-20,1869.0,1627.0,1630.0,1797.449951171875,8546833.0,"1797.449951171875
"
2020-03-19,76.5,68.75,70.0,72.94999694824219,68122549.0,"72.94999694824219
"
2020-03-20,79.5999984741211,72.6500015258789,74.0,77.30000305175781,86010406.0,"77.30000305175781
"
2020-03-19,284.5,260.5,268.95001220703125,271.8500061035156,18721981.0,"271.8500061035156
"
2020-03-20,305.0,274.1499938964844,279.70001220703125,297.75,17301762.0,"297.75
"
2020-03-19,577.6500244140625,523.0,549.6500244140625,530.0,4931298.0,"530.0
"
2020-03-20,595.4500122070312,525.0999755859375,525.0999755859375,576.3499755859375,6315610.0,"576.3499755859375
"
2020-03-19,924.4000244140625,839.75,879.9500122070312,903.5,4838552.0,"903.5
"
2020-03-20,934.0,866.0,906.0999755859375,904.9000244140625,4407151.0,"904.9000244140625
"
2020-03-19,313.29998779296875,293.0,301.20001220703125,296.75,7227403.0,"296.75
"
2020-03-20,320.6499938964844,287.0,294.0,300.1499938964844,7462829.0,"300.1499938964844
"
2020-03-19,3389.75,2955.60009765625,3139.0,3166.050048828125,790106.0,"3166.050048828125
"
2020-03-20,3656.800048828125,3140.35009765625,3185.0,3573.85009765625,825325.0,"3573.85009765625
"
2020-03-19,73.6500015258789,67.80000305175781,69.44999694824219,69.3499984741211,31315971.0,"69.3499984741211
"
2020-03-20,78.0,70.4000015258789,72.4000015258789,75.44999694824219,29754344.0,"75.44999694824219
"
2020-03-19,171.35000610351562,159.39999389648438,165.0,162.35000610351562,5990086.0,"162.35000610351562
"
2020-03-20,185.8000030517578,162.5,163.10000610351562,179.1999969482422,10157128.0,"179.1999969482422
"
2020-03-19,61.79999923706055,42.79999923706055,61.650001525878906,53.849998474121094,147322500.0,"53.849998474121094
"
2020-03-20,67.30000305175781,41.25,59.20000076293945,45.849998474121094,118143282.0,"45.849998474121094
"
2020-03-18,185.0,135.0,135.0,164.10000610351562,40664011.0,"164.10000610351562
"
2020-03-19,158.14999389648438,138.64999389648438,149.0,141.1999969482422,19439165.0,"141.1999969482422
"
